Ad Dasmah	29.365	48.00139	KW	9	Asia/Kuwait
Salwa	29.29583	48.07861	KW	15	Asia/Kuwait
Ar Rabiyah	29.295	47.93306	KW	24	Asia/Kuwait
Sabah as Salim	29.25722	48.05722	KW	32	Asia/Kuwait
George Town	19.2866	-81.37436	KY	5	America/Cayman
Shalkar	48.03333	48.9	KZ	-14	Asia/Oral
Oral	51.23333	51.36667	KZ	35	Asia/Oral
Oktyabr'sk	49.46912	57.41914	KZ	294	Asia/Aqtobe
Qulsary	46.95307	54.01978	KZ	-14	Asia/Oral
Khromtau	50.25117	58.44003	KZ	429	Asia/Aqtobe
Karagandy	49.83333	73.1658	KZ	575	Asia/Almaty
Embi	48.82981	58.15042	KZ	233	Asia/Aqtobe
Balyqshy	47.06667	51.86667	KZ	-24	Asia/Oral
Atyrau	47.11667	51.88333	KZ	-25	Asia/Oral
Aqtobe	50.27969	57.20718	KZ	210	Asia/Aqtobe
Aktau	43.64806	51.17222	KZ	-9	Asia/Aqtau
Aqsay	51.1681	52.99782	KZ	65	Asia/Oral
Zyryanovsk	49.72654	84.27318	KZ	471	Asia/Almaty
Zhosaly	45.48778	64.07806	KZ	100	Asia/Qyzylorda
Zhezqazghan	47.78333	67.76667	KZ	330	Asia/Almaty
Dzhetygara	52.19019	61.19894	KZ	271	Asia/Qyzylorda
Zhangatas	43.56667	69.75	KZ	506	Asia/Almaty
Ayteke Bi	45.84608	62.15264	KZ	70	Asia/Qyzylorda
Taraz	42.9	71.36667	KZ	623	Asia/Almaty
Zaysan	47.46657	84.87144	KZ	635	Asia/Almaty
Zhangaqorghan	43.915	67.24806	KZ	167	Asia/Qyzylorda
Turar Ryskulov	42.53333	70.33333	KZ	772	Asia/Almaty
Ush-Tyube	45.25201	77.98007	KZ	430	Asia/Almaty
Turkestan	43.33333	68.25	KZ	217	Asia/Almaty
Temirtau	50.05494	72.96464	KZ	513	Asia/Almaty
Tekeli	44.83322	78.8309	KZ	1146	Asia/Almaty
Tasboget	44.77384	65.55227	KZ	129	Asia/Qyzylorda
Talghar	43.30348	77.24085	KZ	974	Asia/Almaty
Taldykorgan	45.01556	78.37389	KZ	596	Asia/Almaty
Taldyqorghan	45	77.91667	KZ	458	Asia/Almaty
Shymkent	42.3	69.6	KZ	513	Asia/Almaty
Shu	43.59833	73.76139	KZ	469	Asia/Almaty
Shemonaikha	50.62811	81.91213	KZ	313	Asia/Almaty
Shchuchinsk	52.93818	70.1895	KZ	409	Asia/Almaty
Semey	50.42675	80.26669	KZ	211	Asia/Almaty
Saryaghash	41.45	69.16667	KZ	428	Asia/Almaty
Sarkand	45.41126	79.91545	KZ	772	Asia/Almaty
Sorang	49.7908	72.83744	KZ	491	Asia/Almaty
Rudnyy	52.9729	63.11677	KZ	167	Asia/Qyzylorda
Kyzylorda	44.85278	65.50917	KZ	128	Asia/Qyzylorda
Kostanay	53.21435	63.62463	KZ	167	Asia/Qyzylorda
Karatau	43.16667	70.46667	KZ	542	Asia/Almaty
Kapshagay	43.86681	77.06304	KZ	497	Asia/Almaty
Petropavlovsk	54.87278	69.143	KZ	143	Asia/Almaty
Pavlodar	52.27401	77.00438	KZ	137	Asia/Almaty
Zharkent	44.1666	80.00655	KZ	636	Asia/Almaty
Oskemen	49.97143	82.60586	KZ	287	Asia/Almaty
Sarykemer	43	71.5	KZ	552	Asia/Almaty
Merke	42.86772	73.17623	KZ	702	Asia/Almaty
Makinsk	52.63373	70.4177	KZ	380	Asia/Almaty
Lisakovsk	52.54707	62.49987	KZ	192	Asia/Qyzylorda
Baykonyr	45.61667	63.31667	KZ	91	Asia/Almaty
Ridder	50.34413	83.51287	KZ	741	Asia/Almaty
Lenger	42.18301	69.88393	KZ	768	Asia/Almaty
Kokshetau	53.28244	69.39692	KZ	234	Asia/Almaty
Kentau	43.52061	68.5094	KZ	433	Asia/Almaty
Esik	43.3552	77.45245	KZ	1029	Asia/Almaty
Georgievka	49.32671	81.57373	KZ	425	Asia/Almaty
Aksu	52.07287	76.9039	KZ	112	Asia/Almaty
Energeticheskiy	43.42684	77.01908	KZ	631	Asia/Almaty
Ekibastuz	51.72371	75.32287	KZ	203	Asia/Almaty
Shieli	44.16882	66.73887	KZ	154	Asia/Qyzylorda
Shardara	41.26182	67.98437	KZ	298	Asia/Almaty
Burunday	43.36028	76.85778	KZ	688	Asia/Almaty
Aksu	42.4219	69.82795	KZ	614	Asia/Almaty
Balqash	46.84806	74.995	KZ	372	Asia/Almaty
Ayagoz	47.96447	80.43437	KZ	665	Asia/Almaty
Atbasar	51.80652	68.35996	KZ	283	Asia/Almaty
Arys	42.42965	68.80463	KZ	238	Asia/Almaty
Arkalyk	50.24915	66.92027	KZ	349	Asia/Almaty
Aral	46.8	61.66667	KZ	57	Asia/Qyzylorda
Astana	51.1801	71.44598	KZ	358	Asia/Almaty
Almaty	43.25654	76.92848	KZ	787	Asia/Almaty
Akkol'	53.29617	69.59997	KZ	261	Asia/Almaty
Abay	49.63574	72.86164	KZ	503	Asia/Almaty
Stepnogorsk	52.35533	71.88641	KZ	312	Asia/Almaty
Vientiane	17.96667	102.6	LA	174	Asia/Vientiane
Xam Nua	20.41592	104.04838	LA	956	Asia/Vientiane
Savannakhet	16.56504	104.75273	LA	142	Asia/Vientiane
Pakxe	15.12022	105.79898	LA	105	Asia/Vientiane
Muang Xay	20.69229	101.98368	LA	652	Asia/Vientiane
Vangviang	18.9235	102.44784	LA	243	Asia/Vientiane
Muang Phonsavan	19.45	103.21667	LA	1129	Asia/Vientiane
Muang Pakxan	18.38261	103.65857	LA	162	Asia/Vientiane
Thakhek	17.41027	104.83068	LA	176	Asia/Vientiane
Louangphabang	19.88601	102.13503	LA	300	Asia/Vientiane
Ban Houakhoua	20.2467	100.45401	LA	361	Asia/Vientiane
Phonsavan	19.45907	103.17999	LA	1086	Asia/Vientiane
Zahle	33.84675	35.90203	LB	963	Asia/Beirut
Tripoli	34.43667	35.84972	LB	77	Asia/Beirut
Tyre	33.27333	35.19389	LB	7	Asia/Beirut
Sidon	33.55993	35.37564	LB	22	Asia/Beirut
Ra's Bayrut	33.9	35.48333	LB	35	Asia/Beirut
Djounie	33.98083	35.61778	LB	40	Asia/Beirut
Jbail	34.12111	35.64806	LB	33	Asia/Beirut
Habbouch	33.40729	35.48169	LB	457	Asia/Beirut
Bcharre	34.25083	36.01056	LB	1442	Asia/Beirut
Beirut	33.88894	35.49442	LB	102	Asia/Beirut
Baalbek	34.00583	36.21806	LB	1183	Asia/Beirut
Nabatiye et Tahta	33.37889	35.48389	LB	428	Asia/Beirut
Castries	13.9957	-61.00614	LC	119	America/St_Lucia
Vaduz	47.14151	9.52154	LI	465	Europe/Vaduz
Welisara	7.0281	79.9014	LK	11	Asia/Colombo
Weligama	5.97501	80.42968	LK	8	Asia/Colombo
Wattala	6.9779	79.8898	LK	9	Asia/Colombo
Vavuniya	8.7514	80.4971	LK	104	Asia/Colombo
Valvedditturai	9.81667	80.16667	LK	10	Asia/Colombo
Trincomalee	8.5711	81.2335	LK	9	Asia/Colombo
Ratnapura	6.68278	80.39917	LK	54	Asia/Colombo
Puttalam	8.0362	79.8283	LK	8	Asia/Colombo
Point Pedro	9.81667	80.23333	LK	12	Asia/Colombo
Pita Kotte	6.8905	79.9015	LK	20	Asia/Colombo
Peliyagoda	6.9685	79.8836	LK	7	Asia/Colombo
Panadura	6.7132	79.9026	LK	10	Asia/Colombo
Nuwara Eliya	6.97078	80.78286	LK	1868	Asia/Colombo
Negombo	7.2083	79.8358	LK	8	Asia/Colombo
Mulleriyawa	6.933	79.9297	LK	8	Asia/Colombo
Moratuwa	6.773	79.8816	LK	10	Asia/Colombo
Matara	5.94851	80.53528	LK	9	Asia/Colombo
Maharagama	6.848	79.9265	LK	26	Asia/Colombo
Kurunegala	7.4863	80.3623	LK	122	Asia/Colombo
Sri Jayewardenepura Kotte	6.88297	79.90708	LK	27	Asia/Colombo
Kotikawatta	6.9269	79.9095	LK	16	Asia/Colombo
Kolonnawa	6.9329	79.8848	LK	20	Asia/Colombo
Kelaniya	6.9553	79.922	LK	10	Asia/Colombo
Katunayaka North	7.1643	79.8757	LK	7	Asia/Colombo
Kandy	7.2955	80.6356	LK	506	Asia/Colombo
Kandana	7.048	79.8937	LK	9	Asia/Colombo
Kalutara	6.5831	79.9593	LK	7	Asia/Colombo
Kalmunai	7.40902	81.83472	LK	10	Asia/Colombo
Jaffna	9.66845	80.00742	LK	7	Asia/Colombo
Ja Ela	7.0744	79.8919	LK	13	Asia/Colombo
Homagama	6.844	80.0024	LK	37	Asia/Colombo
Hendala	6.9909	79.883	LK	18	Asia/Colombo
Hatton	6.8916	80.5955	LK	1309	Asia/Colombo
Hanwella Ihala	6.9012	80.0852	LK	14	Asia/Colombo
Gampola	7.1643	80.5696	LK	492	Asia/Colombo
Galle	6.0367	80.217	LK	17	Asia/Colombo
Galkissa	6.8293	79.863	LK	8	Asia/Colombo
Eravur Town	7.7782	81.6038	LK	10	Asia/Colombo
Dambulla	7.86	80.65167	LK	168	Asia/Colombo
Colombo	6.93194	79.84778	LK	9	Asia/Colombo
Chilaw	7.57583	79.79528	LK	8	Asia/Colombo
Beruwala	6.4788	79.9828	LK	-9999	Asia/Colombo
Bentota	6.42598	79.99575	LK	8	Asia/Colombo
Batticaloa	7.7102	81.6924	LK	17	Asia/Colombo
Battaramulla South	6.8964	79.9181	LK	11	Asia/Colombo
Badulla	6.9895	81.0557	LK	666	Asia/Colombo
Anuradhapura	8.31223	80.41306	LK	100	Asia/Colombo
Ampara	7.29754	81.68202	LK	37	Asia/Colombo
Ambalangoda	6.2355	80.0538	LK	13	Asia/Colombo
Shanjeev Home	7.38216	81.84198	LK	12	Asia/Colombo
Zwedru	6.06667	-8.12806	LR	205	Africa/Monrovia
New Yekepa	7.57944	-8.53778	LR	510	Africa/Monrovia
Voinjama	8.42194	-9.74778	LR	550	Africa/Monrovia
Monrovia	6.30054	-10.7969	LR	32	Africa/Monrovia
Kakata	6.53	-10.35167	LR	97	Africa/Monrovia
Harper	4.375	-7.71694	LR	11	Africa/Monrovia
Greenville	5.01111	-9.03889	LR	8	Africa/Monrovia
Gbarnga	6.99556	-9.47222	LR	254	Africa/Monrovia
Buchanan	5.88083	-10.04667	LR	11	Africa/Monrovia
Bensonville	6.44611	-10.6125	LR	44	Africa/Monrovia
Quthing	-30.40001	27.70027	LS	1515	Africa/Maseru
Qacha's Nek	-30.11537	28.68936	LS	1974	Africa/Maseru
Mohale's Hoek	-30.15137	27.47691	LS	1598	Africa/Maseru
Maseru	-29.31667	27.48333	LS	1552	Africa/Maseru
Maputsoe	-28.8866	27.89914	LS	1583	Africa/Maseru
Mafeteng	-29.823	27.23744	LS	1669	Africa/Maseru
Leribe	-28.87185	28.04501	LS	1645	Africa/Maseru
Butha-Buthe	-28.76659	28.24936	LS	1716	Africa/Maseru
Visaginas	55.6	26.41667	LT	170	Europe/Vilnius
Vilnius	54.68916	25.2798	LT	98	Europe/Vilnius
Utena	55.5	25.6	LT	112	Europe/Vilnius
Ukmerge	55.25	24.75	LT	72	Europe/Vilnius
Telsiai	55.98139	22.24722	LT	135	Europe/Vilnius
Taurage	55.25222	22.28972	LT	36	Europe/Vilnius
Silute	55.34889	21.48306	LT	8	Europe/Vilnius
Siauliai	55.93333	23.31667	LT	129	Europe/Vilnius
Rokiskis	55.96667	25.58333	LT	126	Europe/Vilnius
Radviliskis	55.81667	23.53333	LT	124	Europe/Vilnius
Plunge	55.91139	21.84417	LT	106	Europe/Vilnius
Panevezys	55.73333	24.35	LT	52	Europe/Vilnius
Palanga	55.9175	21.06861	LT	5	Europe/Vilnius
Mazeikiai	56.31667	22.33333	LT	70	Europe/Vilnius
Marijampole	54.56667	23.35	LT	66	Europe/Vilnius
Kretinga	55.87583	21.25083	LT	28	Europe/Vilnius
Klaipeda	55.71722	21.1175	LT	3	Europe/Vilnius
Kedainiai	55.28833	23.97472	LT	32	Europe/Vilnius
Kaunas	54.9	23.9	LT	66	Europe/Vilnius
Jonava	55.08333	24.28333	LT	70	Europe/Vilnius
Gargzdai	55.71278	21.40333	LT	30	Europe/Vilnius
Druskininkai	54.01667	23.96667	LT	88	Europe/Vilnius
Alytus	54.4	24.05	LT	83	Europe/Vilnius
Dainava (Kaunas)	54.91525	23.96831	LT	70	Europe/Vilnius
Luxembourg	49.61167	6.13	LU	316	Europe/Luxembourg
Esch-sur-Alzette	49.49583	5.98056	LU	295	Europe/Luxembourg
Dudelange	49.48056	6.0875	LU	295	Europe/Luxembourg
Valmiera	57.54108	25.42751	LV	43	Europe/Riga
Ventspils	57.38944	21.56056	LV	11	Europe/Riga
Vec-Liepaja	56.53333	21.01667	LV	6	Europe/Riga
Tukums	56.96694	23.15528	LV	63	Europe/Riga
Salaspils	56.86014	24.36544	LV	21	Europe/Riga
Riga	56.946	24.10589	LV	6	Europe/Riga
Rezekne	56.5	27.31667	LV	137	Europe/Riga
Ogre	56.8162	24.61401	LV	21	Europe/Riga
Liepaja	56.51667	21.01667	LV	6	Europe/Riga
Jurmala	56.968	23.77038	LV	6	Europe/Riga
Jelgava	56.65	23.71278	LV	5	Europe/Riga
Jekabpils	56.49903	25.85735	LV	83	Europe/Riga
Daugavpils	55.88333	26.53333	LV	103	Europe/Riga
Cesis	57.31188	25.27456	LV	102	Europe/Riga
Tobruk	32.08361	23.97639	LY	20	Africa/Tripoli
Suluq	31.66818	20.25205	LY	55	Africa/Tripoli
Darnah	32.76704	22.63669	LY	9	Africa/Tripoli
Benghazi	32.11486	20.06859	LY	-9999	Africa/Tripoli
Az Zuwaytinah	30.9522	20.12022	LY	7	Africa/Tripoli
At Taj	24.20487	23.2857	LY	379	Africa/Tripoli
Tukrah	32.53414	20.57911	LY	16	Africa/Tripoli
Al Qubbah	32.76162	22.24237	LY	605	Africa/Tripoli
Al Marj	32.48798	20.83174	LY	333	Africa/Tripoli
Al Jawf	24.1989	23.29093	LY	391	Africa/Tripoli
Al Bayda'	32.76272	21.75506	LY	631	Africa/Tripoli
Al Abyar	32.19	20.59653	LY	289	Africa/Tripoli
Ajdabiya	30.75545	20.22626	LY	3	Africa/Tripoli
Zuwarah	32.9312	12.08199	LY	5	Africa/Tripoli
Zliten	32.46738	14.56874	LY	9	Africa/Tripoli
Zaltan	32.94701	11.86647	LY	4	Africa/Tripoli
Yafran	32.06329	12.52859	LY	681	Africa/Tripoli
Waddan	29.1614	16.13904	LY	251	Africa/Tripoli
Tarhuna	32.43502	13.6332	LY	391	Africa/Tripoli
Tripoli	32.87519	13.18746	LY	21	Africa/Tripoli
Tagiura	32.88167	13.35056	LY	6	Africa/Tripoli
Sirte	31.20892	16.58866	LY	17	Africa/Tripoli
Surman	32.75668	12.57159	LY	8	Africa/Tripoli
Sabratah	32.79335	12.48845	LY	17	Africa/Tripoli
Sabha	27.03766	14.42832	LY	421	Africa/Tripoli
Nalut	31.86848	10.9812	LY	637	Africa/Tripoli
Murzuq	25.91552	13.91839	LY	449	Africa/Tripoli
Mizdah	31.44514	12.98013	LY	470	Africa/Tripoli
Misratah	32.37535	15.09254	LY	11	Africa/Tripoli
Masallatah	32.61667	14	LY	236	Africa/Tripoli
Hun	29.12684	15.94772	LY	260	Africa/Tripoli
Zawiya	32.75222	12.72778	LY	21	Africa/Tripoli
Ghat	24.96472	10.17278	LY	678	Africa/Tripoli
Gharyan	32.17222	13.02028	LY	704	Africa/Tripoli
Brak	27.54956	14.27138	LY	349	Africa/Tripoli
Bani Walid	31.75662	13.99422	LY	232	Africa/Tripoli
Az Zintan	31.92231	12.25195	LY	718	Africa/Tripoli
Az Zawiyah	32.7571	12.72764	LY	18	Africa/Tripoli
Awbari	26.59206	12.78049	LY	468	Africa/Tripoli
Al Khums	32.64861	14.26191	LY	27	Africa/Tripoli
Al Jadid	27.05	14.4	LY	417	Africa/Tripoli
Zaio	34.94282	-2.7329	MA	198	Africa/Casablanca
Zagora	30.33241	-5.8384	MA	733	Africa/Casablanca
Youssoufia	32.24634	-8.52941	MA	302	Africa/Casablanca
Tiznit	29.69742	-9.73162	MA	240	Africa/Casablanca
Tirhanimine	35.23619	-3.95453	MA	209	Africa/Casablanca
Tinghir	31.51472	-5.53278	MA	1281	Africa/Casablanca
Tiflet	33.89469	-6.3065	MA	340	Africa/Casablanca
Tetouan	35.57845	-5.36837	MA	121	Africa/Casablanca
Taza	34.21	-4.01	MA	530	Africa/Casablanca
Taroudant	30.47028	-8.87695	MA	237	Africa/Casablanca
Taourirt	34.4073	-2.89732	MA	394	Africa/Casablanca
Taounate	34.53661	-4.64009	MA	600	Africa/Casablanca
Tan-Tan	28.43799	-11.10321	MA	45	Africa/Casablanca
Tangier	35.76727	-5.79975	MA	20	Africa/Casablanca
Tahala	34.04845	-4.42795	MA	563	Africa/Casablanca
Souq Larb'a al Gharb	34.68664	-6.00272	MA	37	Africa/Casablanca
Sidi Yahia el Gharb	34.30652	-6.30618	MA	23	Africa/Casablanca
Sidi Slimane	34.26478	-5.92598	MA	37	Africa/Casablanca
Sidi Qacem	34.22149	-5.70775	MA	83	Africa/Casablanca
Sidi Ifni	29.37975	-10.17299	MA	44	Africa/Casablanca
Sidi Bennour	32.65236	-8.42769	MA	182	Africa/Casablanca
Settat	33.00103	-7.61662	MA	365	Africa/Casablanca
Sefrou	33.83186	-4.828	MA	809	Africa/Casablanca
Sale	34.0531	-6.79846	MA	34	Africa/Casablanca
Safi	32.29939	-9.23718	MA	45	Africa/Casablanca
Rabat	34.01325	-6.83255	MA	46	Africa/Casablanca
Oulad Teima	30.39467	-9.20897	MA	129	Africa/Casablanca
Oujda	34.68052	-1.90764	MA	551	Africa/Casablanca
Oued Zem	32.8627	-6.57359	MA	783	Africa/Casablanca
Ouazzane	34.79711	-5.58224	MA	306	Africa/Casablanca
Ouarzazat	30.91894	-6.89341	MA	1113	Africa/Casablanca
Nador	35.16813	-2.93352	MA	19	Africa/Casablanca
Mohammedia	33.68607	-7.38298	MA	29	Africa/Casablanca
Midelt	32.6852	-4.74512	MA	1462	Africa/Casablanca
Meknes	33.89352	-5.54727	MA	531	Africa/Casablanca
Mechra Belqsiri	34.57396	-5.95372	MA	20	Africa/Casablanca
Martil	35.61662	-5.27522	MA	5	Africa/Casablanca
Marrakesh	31.63416	-7.99994	MA	457	Africa/Casablanca
Larache	35.19321	-6.15572	MA	38	Africa/Casablanca
Ksar el Kebir	35.00174	-5.90534	MA	17	Africa/Casablanca
Khouribga	32.88108	-6.9063	MA	804	Africa/Casablanca
Khenifra	32.9391	-5.6686	MA	834	Africa/Casablanca
Kenitra	34.26101	-6.5802	MA	13	Africa/Casablanca
Kasba Tadla	32.5977	-6.26844	MA	499	Africa/Casablanca
Jerada	34.31	-2.16	MA	1045	Africa/Casablanca
Imzourene	35.15	-3.86	MA	93	Africa/Casablanca
Guercif	34.22568	-3.35361	MA	367	Africa/Casablanca
Guelmim	28.98696	-10.05738	MA	301	Africa/Casablanca
Fkih Ben Salah	32.50093	-6.69062	MA	444	Africa/Casablanca
Fes	34.03715	-4.9998	MA	403	Africa/Casablanca
Essaouira	31.5125	-9.77	MA	7	Africa/Casablanca
El Jadida	33.25492	-8.50602	MA	10	Africa/Casablanca
El Hajeb	33.68786	-5.371	MA	1023	Africa/Casablanca
El Aioun	34.58319	-2.50612	MA	604	Africa/Casablanca
Chefchaouene	35.16878	-5.2636	MA	607	Africa/Casablanca
Casablanca	33.58831	-7.61138	MA	27	Africa/Casablanca
Bouznika	33.78942	-7.15968	MA	43	Africa/Casablanca
Berkane	34.92	-2.32	MA	173	Africa/Casablanca
Beni Mellal	32.33725	-6.34984	MA	538	Africa/Casablanca
Berrechid	33.26553	-7.58754	MA	220	Africa/Casablanca
Azrou	33.43443	-5.22126	MA	1277	Africa/Casablanca
Azemmour	33.28952	-8.3425	MA	28	Africa/Casablanca
Asilah	35.46522	-6.03415	MA	17	Africa/Casablanca
Khemisset	33.82404	-6.06627	MA	451	Africa/Casablanca
Al Hoceima	35.25165	-3.93723	MA	74	Africa/Casablanca
Ahfir	34.95368	-2.10027	MA	252	Africa/Casablanca
Agadir	30.42018	-9.59815	MA	31	Africa/Casablanca
Skhirat	33.84984	-7.04037	MA	50	Africa/Casablanca
Boujniba	32.90046	-6.77464	MA	847	Africa/Casablanca
Dakhla	30.41071	-9.55572	MA	83	Africa/Casablanca
Monte-Carlo	43.73976	7.42732	MC	45	Europe/Monaco
Monaco	43.73333	7.41667	MC	62	Europe/Monaco
Edinet	48.16806	27.305	MD	206	Europe/Chisinau
Ungheni	47.20417	27.79583	MD	55	Europe/Chisinau
Tiraspol	46.84028	29.64333	MD	33	Europe/Chisinau
Straseni	47.14139	28.61028	MD	103	Europe/Chisinau
Bilicenii Vechi	47.65639	28.04722	MD	130	Europe/Chisinau
Soroca	48.15583	28.2975	MD	63	Europe/Chisinau
Slobozia	46.72806	29.70778	MD	25	Europe/Chisinau
Ribnita	47.76639	29.00111	MD	91	Europe/Chisinau
Orhei	47.38306	28.82306	MD	77	Europe/Chisinau
Hincesti	46.82583	28.59361	MD	147	Europe/Chisinau
Causeni	46.64417	29.41389	MD	12	Europe/Chisinau
Floresti	47.89333	28.30139	MD	123	Europe/Chisinau
Dubasari	47.26306	29.16083	MD	33	Europe/Chisinau
Drochia	48.035	27.81611	MD	220	Europe/Chisinau
Comrat	46.30028	28.65722	MD	67	Europe/Chisinau
Chisinau	47.00556	28.8575	MD	55	Europe/Chisinau
Ceadir-Lunga	46.055	28.83028	MD	45	Europe/Chisinau
Cahul	45.9075	28.19444	MD	50	Europe/Chisinau
Bender	46.83056	29.47111	MD	32	Europe/Chisinau
Balti	47.76167	27.92889	MD	110	Europe/Chisinau
Podgorica	42.44111	19.26361	ME	49	Europe/Podgorica
Pljevlja	43.3567	19.35843	ME	772	Europe/Podgorica
Niksic	42.7731	18.94446	ME	630	Europe/Podgorica
Herceg-Novi	42.45306	18.5375	ME	87	Europe/Podgorica
Cetinje	42.39063	18.91417	ME	686	Europe/Podgorica
Budva	42.28639	18.84	ME	7	Europe/Podgorica
Bijelo Polje	43.03834	19.74758	ME	623	Europe/Podgorica
Bar	42.09306	19.10028	ME	4	Europe/Podgorica
Marigot	18.06667	-63.08333	MF	12	America/Marigot
Toamasina	-18.1492	49.40234	MG	12	Indian/Antananarivo
Vondrozo	-22.81667	47.28333	MG	485	Indian/Antananarivo
Vohipaho	-23.55	47.5	MG	14	Indian/Antananarivo
Vohibinany	-17.35	49.03333	MG	171	Indian/Antananarivo
Vavatenina	-17.46667	49.2	MG	117	Indian/Antananarivo
Vangaindrano	-23.35	47.6	MG	13	Indian/Antananarivo
Tsiroanomandidy	-18.76908	46.05005	MG	864	Indian/Antananarivo
Tsiombe	-25.3	45.48333	MG	66	Indian/Antananarivo
Tsaratanana	-16.79706	47.65165	MG	349	Indian/Antananarivo
Toliara	-23.35	43.66667	MG	11	Indian/Antananarivo
Fort Dauphin	-25.03249	46.98329	MG	27	Indian/Antananarivo
Soavinandriana	-19.16667	46.73333	MG	1500	Indian/Antananarivo
Soanindrariny	-19.9	47.23333	MG	1763	Indian/Antananarivo
Soanierana Ivongo	-16.91667	49.58333	MG	117	Indian/Antananarivo
Sitampiky	-16.66667	46.1	MG	100	Indian/Antananarivo
Sambava	-14.26667	50.16667	MG	10	Indian/Antananarivo
Sakaraha	-22.9	44.53333	MG	480	Indian/Antananarivo
Sahavato	-20.6	48.33333	MG	54	Indian/Antananarivo
Sadabe	-18.63333	47.7	MG	1336	Indian/Antananarivo
Nosy Varika	-20.58333	48.53333	MG	8	Indian/Antananarivo
Morondava	-20.28869	44.31782	MG	8	Indian/Antananarivo
Moramanga	-18.94948	48.23007	MG	913	Indian/Antananarivo
Miandrivazo	-19.52905	45.45559	MG	67	Indian/Antananarivo
Miandrarivo	-19.43333	46.75	MG	1424	Indian/Antananarivo
Marovoay	-16.11064	46.64383	MG	33	Indian/Antananarivo
Marolambo	-20.05	48.11667	MG	424	Indian/Antananarivo
Maroantsetra	-15.43689	49.73871	MG	8	Indian/Antananarivo
Manjakandriana	-18.91667	47.8	MG	1462	Indian/Antananarivo
Mananjary	-21.23034	48.34173	MG	7	Indian/Antananarivo
Mananara	-16.16864	49.76622	MG	15	Indian/Antananarivo
Manakara	-22.14862	48.01055	MG	7	Indian/Antananarivo
Maintirano	-18.06354	44.02951	MG	11	Indian/Antananarivo
Mahanoro	-19.9	48.8	MG	3	Indian/Antananarivo
Mahajanga	-15.71667	46.31667	MG	20	Indian/Antananarivo
Maevatanana	-16.95	46.83333	MG	64	Indian/Antananarivo
Ikongo	-21.88333	47.43333	MG	321	Indian/Antananarivo
Ikalamavony	-21.15	46.58333	MG	818	Indian/Antananarivo
Ihosy	-22.40293	46.12576	MG	733	Indian/Antananarivo
Ifanadiana	-21.3	47.63333	MG	433	Indian/Antananarivo
Fianarantsoa	-21.45267	47.08569	MG	1117	Indian/Antananarivo
Fenoarivo Be	-18.43333	46.56667	MG	983	Indian/Antananarivo
Fenoarivo Atsinanana	-17.38095	49.40826	MG	14	Indian/Antananarivo
Faratsiho	-19.4	46.95	MG	1729	Indian/Antananarivo
Farafangana	-22.82223	47.82615	MG	12	Indian/Antananarivo
Fandriana	-20.23333	47.38333	MG	1364	Indian/Antananarivo
Betioky	-23.72065	44.38069	MG	257	Indian/Antananarivo
Betafo	-19.83333	46.85	MG	1371	Indian/Antananarivo
Beroroha	-21.66667	45.16667	MG	205	Indian/Antananarivo
Belo sur Tsiribihina	-19.69787	44.54587	MG	22	Indian/Antananarivo
Beloha	-25.16667	45.05	MG	156	Indian/Antananarivo
Bealanana	-14.54329	48.74981	MG	1097	Indian/Antananarivo
Arivonimamo	-19.01667	47.18333	MG	1418	Indian/Antananarivo
Antsohimbondrona	-13.08333	48.85	MG	8	Indian/Antananarivo
Antsohihy	-14.87959	47.98751	MG	18	Indian/Antananarivo
Antsiranana	-12.2787	49.29171	MG	43	Indian/Antananarivo
Antsirabe	-19.86586	47.03333	MG	1513	Indian/Antananarivo
Antanifotsy	-19.65	47.31667	MG	1571	Indian/Antananarivo
Antananarivo	-18.91368	47.53613	MG	1274	Indian/Antananarivo
Antalaha	-14.90033	50.27876	MG	13	Indian/Antananarivo
Ankazondandy	-18.7	47.78333	MG	1378	Indian/Antananarivo
Ankazobe	-18.31667	47.11667	MG	1231	Indian/Antananarivo
Ankazoabo	-22.28333	44.51667	MG	398	Indian/Antananarivo
Anjozorobe	-18.4	47.86667	MG	1235	Indian/Antananarivo
Andoany	-13.4	48.26667	MG	24	Indian/Antananarivo
Andilamena	-17.01009	48.57313	MG	933	Indian/Antananarivo
Andapa	-14.65	49.65	MG	483	Indian/Antananarivo
Ampasimanolotra	-18.81667	49.06667	MG	13	Indian/Antananarivo
Amparafaravola	-17.5876	48.22391	MG	777	Indian/Antananarivo
Ampanihy	-24.6937	44.74581	MG	236	Indian/Antananarivo
Ampahana	-14.75	50.21667	MG	25	Indian/Antananarivo
Ambovombe	-25.17838	46.08722	MG	142	Indian/Antananarivo
Ambositra	-20.53034	47.24344	MG	1318	Indian/Antananarivo
Ambohitrolomahitsy	-18.7	47.68333	MG	1502	Indian/Antananarivo
Amboasary	-25.03333	46.38333	MG	22	Indian/Antananarivo
Amboanjo	-22	47.85	MG	17	Indian/Antananarivo
Ambilobe	-13.2	49.05	MG	31	Indian/Antananarivo
Ambatondrazaka	-17.83333	48.41667	MG	768	Indian/Antananarivo
Ambatolampy	-19.38333	47.41667	MG	1586	Indian/Antananarivo
Ambatofinandrahana	-20.55284	46.80365	MG	1402	Indian/Antananarivo
Ambato Boeny	-16.46667	46.71667	MG	36	Indian/Antananarivo
Ambarakaraka	-13.5	48.86667	MG	50	Indian/Antananarivo
